run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_fc2_seconds,decrypt_seconds,online_total_seconds
649,least_squares_d5_I2,633,2,12,649,0.012606999996933155,0.21938180000870489,0.00781779999670107,0.2398066000023391
650,least_squares_d5_I1,411,7,14,650,0.012491500005126,0.22006549999059644,0.007771900010993704,0.24032890000671614
651,chebyshev_d3_I1,112,3,15,651,0.009385400000610389,0.16724020001129247,0.007645699995919131,0.184271300007822
652,chebyshev_d3_I1,603,8,12,652,0.009437100001377985,0.16631809998943936,0.007739699998637661,0.183494899989455
653,least_squares_d3_I1,586,0,2,653,0.009388299993588589,0.16766989999450743,0.0077560000063385814,0.1848141999944346
654,least_squares_d5_I2,586,0,18,654,0.012506699989899062,0.21922660000564065,0.007845999993151054,0.23957929998869076
655,least_squares_d5_I1,120,5,12,655,0.01241870000376366,0.21740509998926427,0.007981600007042289,0.23780540000007022
656,chebyshev_d5_I2,949,1,16,656,0.012521800003014505,0.22096510000119451,0.007726999989245087,0.2412138999934541
657,least_squares_d3_I1,411,7,18,657,0.009594600007403642,0.1685018999996828,0.007779399995342828,0.18587590000242926
658,least_squares_d3_I1,633,2,10,658,0.009543899999698624,0.168981500013615,0.007759999993140809,0.18628540000645444
659,chebyshev_d5_I1,411,7,26,659,0.012411499992595054,0.21983249999175314,0.008304100003442727,0.24054809998779092
660,least_squares_d5_I1,411,7,28,660,0.012352100005955435,0.22134709999954794,0.007938000009744428,0.2416372000152478
661,chebyshev_d3_I1,603,8,5,661,0.009461399997235276,0.1675732000003336,0.007637799993972294,0.18467239999154117
662,least_squares_d5_I1,411,7,6,662,0.012267700003576465,0.22203749998880085,0.007857599994167686,0.242162799986545
663,least_squares_d5_I2,949,1,29,663,0.012515799986431375,0.21884240000508726,0.007733499995083548,0.23909169998660218
664,chebyshev_d5_I2,589,4,13,664,0.012590500002261251,0.22105930000543594,0.007930699997814372,0.24158050000551157
665,least_squares_d5_I2,120,5,10,665,0.012520699994638562,0.21950920000381302,0.00807389999681618,0.24010379999526776
666,least_squares_d3_I1,586,0,7,666,0.009624799989978783,0.1689219999971101,0.008154199997079559,0.18670099998416845
667,least_squares_d5_I2,259,6,13,667,0.012510899992776103,0.2189764000067953,0.007886799998232163,0.23937409999780357
668,chebyshev_d5_I1,949,1,16,668,0.012628199998289347,0.22492740000598133,0.007898799987742677,0.24545439999201335
669,chebyshev_d5_I1,481,9,23,669,0.012771000008797273,0.22206939999887254,0.007839300000341609,0.24267970000801142
670,least_squares_d3_I1,112,3,14,670,0.009506200003670529,0.16885039999033324,0.007640899988473393,0.18599749998247717
671,least_squares_d3_I1,586,0,1,671,0.009378699993249029,0.16870330000529066,0.007719100001850165,0.18580110000038985
672,chebyshev_d5_I2,633,2,3,672,0.012518999996245839,0.22302099999797065,0.007841899991035461,0.24338189998525195
673,least_squares_d5_I2,949,1,25,673,0.01265659999626223,0.22031459999561775,0.007841699989512563,0.24081289998139255
674,chebyshev_d5_I2,259,6,18,674,0.012529699990409426,0.2200918000016827,0.007780200001434423,0.24040169999352656
675,least_squares_d5_I2,949,1,2,675,0.012609400000656024,0.22016169999551494,0.007818500002031215,0.24058959999820217
676,chebyshev_d3_I1,112,3,11,676,0.009360299998661503,0.1671864999952959,0.007673500003875233,0.18422029999783263
677,least_squares_d5_I1,586,0,8,677,0.012392500007990748,0.21962319999875035,0.007687300007091835,0.23970300001383293
678,chebyshev_d5_I1,112,3,3,678,0.012485600003856234,0.21919999999227002,0.007747800002107397,0.23943339999823365
679,least_squares_d5_I2,112,3,25,679,0.012520499993115664,0.21778320000157692,0.007708500008448027,0.2380122000031406
680,chebyshev_d5_I2,949,1,29,680,0.012488499996834435,0.21782320000056643,0.007742399990092963,0.23805409998749383
681,chebyshev_d5_I2,586,0,15,681,0.012476400006562471,0.21852429999853484,0.007804599998053163,0.23880530000315048
682,least_squares_d3_I1,603,8,15,682,0.009412200000951998,0.16716090000409167,0.007664299992029555,0.18423739999707323
683,least_squares_d5_I2,259,6,14,683,0.012662499997531995,0.2176303000014741,0.0077960000053280964,0.2380888000043342
684,chebyshev_d5_I1,589,4,12,684,0.012477699987357482,0.21785209998779465,0.007777500009979121,0.23810729998513125
685,chebyshev_d3_I1,120,5,18,685,0.009329799999250099,0.16704780000145547,0.007723799993982539,0.1841013999946881
686,chebyshev_d5_I1,481,9,16,686,0.012415299992426299,0.21719349999330007,0.00764579999668058,0.23725459998240694
687,chebyshev_d5_I2,949,1,19,687,0.01267799999914132,0.21791740000480786,0.0076606999937212095,0.2382560999976704
688,chebyshev_d5_I1,589,4,8,688,0.012365099988528527,0.22983190001104958,0.008543499992811121,0.25074049999238923
689,least_squares_d3_I1,112,3,11,689,0.009997500004828908,0.16978369999560528,0.007843899991712533,0.18762509999214672
690,chebyshev_d3_I1,411,7,0,690,0.009483000001637265,0.16944040000089444,0.007789800001773983,0.1867132000043057
691,least_squares_d5_I1,481,9,26,691,0.0126528000109829,0.2206331999914255,0.00782130000879988,0.24110730001120828
692,least_squares_d5_I1,603,8,25,692,0.012628500000573695,0.2205895000079181,0.007833499999833293,0.2410515000083251
693,chebyshev_d3_I1,411,7,5,693,0.009396200010087341,0.16820549999829382,0.007801500003552064,0.18540320001193322
694,chebyshev_d5_I1,589,4,17,694,0.012745800006086938,0.2198145000002114,0.007734299986623228,0.24029459999292158
695,least_squares_d5_I2,120,5,18,695,0.01260319999710191,0.21904389999690466,0.00805860001128167,0.23970570000528824
696,least_squares_d3_I1,589,4,1,696,0.009366300000692718,0.16659219999564812,0.007725600007688627,0.18368410000402946
697,chebyshev_d5_I2,633,2,12,697,0.012472700007492676,0.22002429999702144,0.0077492999989772215,0.24024630000349134
698,least_squares_d5_I1,411,7,23,698,0.012591000006068498,0.22022149999975227,0.007774099998641759,0.24058660000446253
699,least_squares_d5_I1,586,0,1,699,0.012450100010028109,0.2171678000013344,0.007893000001786277,0.23751090001314878
700,chebyshev_d3_I1,589,4,0,700,0.010076499995193444,0.17042070000024978,0.007683399991947226,0.18818059998739045
701,chebyshev_d5_I2,112,3,17,701,0.012462699989555404,0.21869090000109281,0.007721999994828366,0.23887559998547658
702,least_squares_d3_I1,259,6,21,702,0.009357600007206202,0.16591420001350343,0.007678199996007606,0.18295000001671724
703,chebyshev_d5_I1,633,2,22,703,0.012331499994616024,0.21748579999257345,0.007857000004150905,0.23767429999134038
704,chebyshev_d5_I2,603,8,23,704,0.01265080001030583,0.22042810000129975,0.007744800008367747,0.24082370001997333
705,least_squares_d5_I1,603,8,16,705,0.012695000012172386,0.21960899999248795,0.007924499994260259,0.2402284999989206
706,least_squares_d5_I1,120,5,15,706,0.012804199999663979,0.21907899998768698,0.00770360000024084,0.2395867999875918
707,chebyshev_d5_I1,586,0,5,707,0.012367899995297194,0.21946659999957774,0.007717900007264689,0.23955240000213962
708,least_squares_d5_I2,589,4,21,708,0.012436100005288608,0.21916219999548048,0.008076600002823398,0.23967490000359248
709,chebyshev_d3_I1,120,5,10,709,0.009361699994769879,0.1661069999972824,0.007810600000084378,0.18327929999213666
710,chebyshev_d5_I2,586,0,22,710,0.012442000006558374,0.21801380001124926,0.007943800010252744,0.23839960002806038
711,least_squares_d5_I2,586,0,13,711,0.012587600009283051,0.21854909999819938,0.007756799997878261,0.2388935000053607
712,least_squares_d5_I1,949,1,5,712,0.012391800002660602,0.21995630000310484,0.007976699998835102,0.24032480000460055
713,chebyshev_d3_I1,481,9,19,713,0.0093578000087291,0.16706429999612737,0.00781999999890104,0.18424210000375751
714,chebyshev_d3_I1,589,4,11,714,0.009924300000420772,0.17297590000089258,0.007797800004482269,0.19069800000579562
715,chebyshev_d5_I2,481,9,19,715,0.01287080001202412,0.22289030000683852,0.00781690000439994,0.24357800002326258
716,least_squares_d5_I2,949,1,0,716,0.012543700009700842,0.22069719999853987,0.007802600011928007,0.24104350002016872
717,chebyshev_d3_I1,603,8,3,717,0.009604100006981753,0.16819529999338556,0.007764800000586547,0.18556420000095386
718,chebyshev_d3_I1,633,2,24,718,0.009349200001452118,0.16758609999669716,0.007769399991957471,0.18470469999010675
719,least_squares_d5_I2,633,2,9,719,0.012546500001917593,0.21834899998793844,0.007830099988495931,0.23872559997835197
720,chebyshev_d5_I1,112,3,24,720,0.0125454999943031,0.2205960999999661,0.00798429999849759,0.2411258999927668
721,least_squares_d3_I1,589,4,9,721,0.009364300000015646,0.16766140000254381,0.007780300002195872,0.18480600000475533
722,chebyshev_d5_I1,411,7,3,722,0.012308000004850328,0.22047450000536628,0.007775499994750135,0.24055800000496674
723,chebyshev_d5_I2,586,0,17,723,0.012930700002470985,0.21990599999844562,0.007904499987489544,0.24074119998840615
724,chebyshev_d3_I1,586,0,25,724,0.009632200002670288,0.1685594000009587,0.007947799997054972,0.18613940000068396
725,least_squares_d3_I1,259,6,22,725,0.009473300000536256,0.1678257999883499,0.007861999998567626,0.18516109998745378
726,chebyshev_d3_I1,120,5,7,726,0.01359599998977501,0.17984560001059435,0.007887700005085208,0.20132930000545457
727,chebyshev_d3_I1,411,7,1,727,0.009472400008235127,0.1685260000085691,0.007776300000841729,0.18577470001764596
728,least_squares_d3_I1,603,8,9,728,0.009514100005617365,0.16920220000611152,0.007782400003634393,0.18649870001536328
729,least_squares_d5_I1,481,9,19,729,0.012495600007241592,0.22879810001177248,0.0077006999927107245,0.2489944000117248
730,least_squares_d3_I1,589,4,12,730,0.009771600001840852,0.16996780000044964,0.007767399991280399,0.1875067999935709
731,least_squares_d5_I1,112,3,29,731,0.012540500014438294,0.22704569999768864,0.007653399996343069,0.24723960000847
732,least_squares_d3_I1,120,5,13,732,0.00950379999994766,0.1660803999984637,0.007673699990846217,0.18325789998925757
733,least_squares_d3_I1,603,8,25,733,0.009334999995189719,0.1654160000034608,0.00765769999998156,0.18240869999863207
734,chebyshev_d5_I2,589,4,11,734,0.012455499992938712,0.21706700000504497,0.007646199999726377,0.23716869999771006
735,least_squares_d5_I2,481,9,22,735,0.012611400001333095,0.2157630000001518,0.00786659998993855,0.23624099999142345
736,least_squares_d5_I2,949,1,13,736,0.012359999993350357,0.21688990000984631,0.007854900002712384,0.23710480000590906
737,least_squares_d3_I1,411,7,29,737,0.009275799995521083,0.16496470000129193,0.007644700002856553,0.18188519999966957
738,least_squares_d5_I1,120,5,13,738,0.012338600005023181,0.21738170000026003,0.007703299997956492,0.2374236000032397
739,chebyshev_d5_I1,633,2,2,739,0.012530100008007139,0.2164679999987129,0.007653500011656433,0.23665160001837648
740,chebyshev_d3_I1,586,0,9,740,0.009548400004860014,0.16919470000721049,0.007656100002350286,0.18639920001442079
741,least_squares_d3_I1,949,1,1,741,0.009391200001118705,0.16681510000489652,0.007607200008351356,0.18381350001436658
742,least_squares_d5_I2,949,1,10,742,0.012459099991247058,0.2201777000009315,0.007736800005659461,0.24037359999783803
743,chebyshev_d5_I1,603,8,12,743,0.012498399999458343,0.216964299994288,0.00806590000865981,0.23752860000240617
744,chebyshev_d5_I1,589,4,16,744,0.01246240000182297,0.22017960000084713,0.007660500006750226,0.24030250000942033
745,least_squares_d5_I2,949,1,21,745,0.012338100001215935,0.2178903000021819,0.007815799996023998,0.23804419999942183
746,chebyshev_d3_I1,633,2,9,746,0.009303600003477186,0.1683195999939926,0.00786879999213852,0.1854919999896083
747,chebyshev_d5_I2,259,6,4,747,0.012815599999157712,0.21891180000966415,0.007722599999397062,0.23945000000821892
748,least_squares_d5_I2,411,7,27,748,0.012394199991831556,0.21928330000082497,0.008096699995803647,0.23977419998846017
749,least_squares_d5_I2,112,3,22,749,0.012416899990057573,0.21826929999224376,0.007710299993050285,0.23839649997535162
750,chebyshev_d3_I1,259,6,3,750,0.009521300002234057,0.16981189999205526,0.007855000003473833,0.18718819999776315
751,chebyshev_d5_I2,411,7,28,751,0.012703300002613105,0.21917180001037195,0.007790899995598011,0.23966600000858307
752,least_squares_d3_I1,120,5,5,752,0.009315700008301064,0.16724000000976957,0.007766299997456372,0.184322000015527
753,chebyshev_d5_I2,112,3,7,753,0.012305600001127459,0.21686410000256728,0.007807800007867627,0.23697750001156237
754,chebyshev_d3_I1,949,1,15,754,0.009309100001701154,0.1670728000026429,0.007867899999837391,0.18424980000418145
755,chebyshev_d5_I1,949,1,9,755,0.012413900010869838,0.21828249999089167,0.007821999999578111,0.23851840000133961
756,least_squares_d5_I1,586,0,6,756,0.012496099996496923,0.22122659999877214,0.008022999987588264,0.24174569998285733
757,chebyshev_d3_I1,586,0,17,757,0.009338399991975166,0.16787590000603814,0.007663199998205528,0.18487749999621883
758,chebyshev_d5_I2,112,3,10,758,0.012402199994539842,0.2191783000016585,0.0077092999999877065,0.23928979999618605
759,chebyshev_d5_I2,589,4,8,759,0.012448699999367818,0.21697170000697952,0.007666700010304339,0.23708710001665168
760,chebyshev_d5_I2,949,1,24,760,0.012595000007422641,0.21817780000856146,0.007860099998652004,0.2386329000146361
761,least_squares_d3_I1,633,2,5,761,0.009435200001462363,0.16873650001070928,0.00785100000211969,0.18602270001429133
762,chebyshev_d5_I1,589,4,29,762,0.012674400000832975,0.22152989999449346,0.0077425000054063275,0.24194680000073276
763,least_squares_d5_I1,633,2,16,763,0.012368199997581542,0.21871689999534283,0.0078104999993229285,0.2388955999922473
764,chebyshev_d5_I1,481,9,12,764,0.012452099996153265,0.2196980999869993,0.010469600005308166,0.24261979998846073
765,least_squares_d5_I2,589,4,2,765,0.013927799998782575,0.2159386999992421,0.007891100001870655,0.23775759999989532
766,least_squares_d3_I1,259,6,26,766,0.009261899991543032,0.1662112000049092,0.0077342000004136935,0.1832072999968659
767,least_squares_d5_I1,589,4,6,767,0.012434600008418784,0.21627129999978933,0.0077234000054886565,0.23642930001369677
768,least_squares_d5_I2,633,2,7,768,0.012366499999188818,0.21946209999441635,0.007871900001191534,0.2397004999947967
769,chebyshev_d5_I1,949,1,17,769,0.012453900009859353,0.21891650000179652,0.00775759998941794,0.23912800000107381
770,chebyshev_d5_I2,633,2,8,770,0.012369800009764731,0.22258130001137033,0.007779600011417642,0.2427307000325527
771,least_squares_d5_I2,120,5,6,771,0.01261740000336431,0.21872499999881256,0.0076942000014241785,0.23903660000360105
772,least_squares_d3_I1,589,4,18,772,0.009342799996375106,0.16909019999729935,0.007775499994750135,0.1862084999884246
773,least_squares_d5_I1,259,6,23,773,0.012585100004798733,0.21744130000297446,0.007739799999399111,0.2377662000071723
774,chebyshev_d5_I2,481,9,29,774,0.012634200000320561,0.21797199999855366,0.007704799994826317,0.23831099999370053
775,chebyshev_d5_I1,586,0,15,775,0.012632400001166388,0.21758309999131598,0.007654000000911765,0.23786949999339413
776,chebyshev_d3_I1,411,7,22,776,0.00939940000534989,0.16890440000861418,0.007643300006748177,0.18594710002071224
777,least_squares_d5_I2,411,7,6,777,0.012265799989108928,0.21783670000149868,0.007831599999917671,0.23793409999052528
778,least_squares_d5_I2,589,4,15,778,0.012464100000215694,0.21807269999408163,0.007766399998217821,0.23830319999251515
779,chebyshev_d5_I1,949,1,11,779,0.012529100000392646,0.21729770000092685,0.0077133000013418496,0.23754010000266135
780,least_squares_d5_I2,589,4,23,780,0.012512100001913495,0.22065889999794308,0.007880500008468516,0.2410515000083251
781,least_squares_d5_I1,112,3,25,781,0.012426699991920032,0.21854570000141393,0.007760099993902259,0.23873249998723622
782,least_squares_d3_I1,481,9,22,782,0.009412800005520694,0.16968189999170136,0.00792219999129884,0.1870168999885209
783,least_squares_d5_I1,259,6,18,783,0.013137100002495572,0.22181849999469705,0.007765399990603328,0.24272099998779595
784,chebyshev_d5_I2,949,1,28,784,0.012498600000981241,0.21969529999478254,0.007770700001856312,0.2399645999976201
785,chebyshev_d5_I1,586,0,7,785,0.012461899998015724,0.21944250000524335,0.007787299997289665,0.23969170000054874
786,chebyshev_d5_I1,259,6,2,786,0.012757799995597452,0.2197803000017302,0.007866399988415651,0.24040449998574331
787,least_squares_d5_I2,949,1,20,787,0.012647700001252815,0.21943599999940488,0.007800199993653223,0.23988389999431092
788,least_squares_d5_I1,112,3,20,788,0.012514999994891696,0.22006190000684,0.00784869999915827,0.24042560000088997
789,chebyshev_d3_I1,603,8,7,789,0.009414600004674867,0.16646110000147019,0.007718799999565817,0.18359450000571087
790,least_squares_d5_I2,259,6,22,790,0.012415899996994995,0.21985189999395516,0.0076871000055689365,0.2399548999965191
791,chebyshev_d3_I1,633,2,5,791,0.009493899997323751,0.165966100001242,0.007754999998724088,0.18321499999728985
792,chebyshev_d3_I1,411,7,19,792,0.009349500003736466,0.1681047000020044,0.007783699998981319,0.18523790000472218
793,least_squares_d5_I2,603,8,3,793,0.01250929999514483,0.22006730000430252,0.00783630000660196,0.2404129000060493
794,least_squares_d5_I2,586,0,2,794,0.012520599993877113,0.22099580000212882,0.007719699991866946,0.24123609998787288
795,chebyshev_d3_I1,481,9,0,795,0.009445000003324822,0.1681384999974398,0.00787980000313837,0.185463300003903
