run_id,configuration_id,dataset_index,true_label,repetition,execution_order,encrypt_seconds,act3_seconds,fc2_seconds,decrypt_seconds,online_total_seconds,timing_residual_seconds,timing_residual_ratio
372,chebyshev_d3_I1,481,9,13,372,0.009595900002750568,0.038940200000070035,0.1322811999998521,0.007640100011485629,0.18845740001415834,0.0,0.0
373,chebyshev_d5_I2,949,1,1,373,0.01277729999856092,0.08143640001071617,0.14336469999398105,0.008113200005027466,0.2456916000082856,0.0,0.0
374,least_squares_d3_I1,259,6,16,374,0.00995849999890197,0.039518699995824136,0.13230109999130946,0.008089199996902607,0.18986749998293817,0.0,0.0
375,chebyshev_d3_I1,481,9,29,375,0.009466999996220693,0.03991110000060871,0.13249269999505486,0.007894899987149984,0.18976569997903425,0.0,0.0
376,least_squares_d5_I1,603,8,7,376,0.012697199999820441,0.08093019999796525,0.1406408999901032,0.007957600013469346,0.24222590000135824,0.0,0.0
377,chebyshev_d5_I1,411,7,0,377,0.012517199997091666,0.08164259999466594,0.14198460000625346,0.007681700008106418,0.24382610000611749,0.0,0.0
378,chebyshev_d3_I1,589,4,8,378,0.009496599988779053,0.03892359999008477,0.134864399995422,0.007975199987413362,0.19125979996169917,0.0,0.0
379,chebyshev_d5_I2,481,9,24,379,0.012939099993673153,0.08151480001106393,0.14875590000883676,0.009613599992007948,0.2528234000055818,0.0,0.0
380,least_squares_d3_I1,586,0,21,380,0.009778999999980442,0.04064690000086557,0.14118869999947492,0.008813899999950081,0.20042850000027101,0.0,0.0
381,least_squares_d3_I1,481,9,0,381,0.010188500004005618,0.044357699996908195,0.13822930000605993,0.009612099995138124,0.20238760000211187,0.0,0.0
382,least_squares_d3_I1,411,7,5,382,0.009709899997687899,0.041194600009475835,0.15043710000463761,0.011996400004136376,0.21333800001593772,0.0,0.0
383,chebyshev_d5_I1,120,5,15,383,0.013179399989894591,0.08666939999966417,0.15535559999989346,0.00859169999603182,0.26379609998548403,0.0,0.0
384,least_squares_d3_I1,411,7,28,384,0.01060979999601841,0.043469500000355765,0.15014359999622684,0.008337299994309433,0.21256019998691045,0.0,0.0
385,chebyshev_d5_I2,259,6,15,385,0.013432599997031502,0.08724480000091717,0.14859969999815803,0.008724700004677288,0.258001800000784,0.0,0.0
386,chebyshev_d5_I1,633,2,10,386,0.013442199997371063,0.08759969999664463,0.15571110000018962,0.009882799990009516,0.2666357999842148,0.0,0.0
387,chebyshev_d3_I1,411,7,21,387,0.009773500001756474,0.04506709999986924,0.13601950000156648,0.008070299998507835,0.19893040000170004,0.0,0.0
388,least_squares_d3_I1,259,6,19,388,0.009573300005286,0.039153799996711314,0.13310800000908785,0.007879500000854023,0.18971460001193918,0.0,0.0
389,least_squares_d5_I1,259,6,25,389,0.012749000001349486,0.08988780000072438,0.17266820000077132,0.011788999996497296,0.2870939999993425,0.0,0.0
390,least_squares_d5_I2,481,9,8,390,0.015861499996390194,0.08951449999585748,0.14473249998991378,0.008125899999868125,0.25823439998202957,0.0,0.0
391,least_squares_d3_I1,120,5,0,391,0.009532199997920543,0.03951919999963138,0.13364839999121614,0.008118700003251433,0.1908184999920195,0.0,0.0
392,least_squares_d3_I1,586,0,6,392,0.009697599991341121,0.03944480000063777,0.13117730000521988,0.009351800006697886,0.18967150000389665,0.0,0.0
393,chebyshev_d5_I2,112,3,29,393,0.013185499992687255,0.0795155999949202,0.1407794999977341,0.007751099998131394,0.24123169998347294,0.0,0.0
394,least_squares_d5_I1,603,8,26,394,0.012566500008688308,0.07996529999945778,0.13992799998959526,0.007905499995104037,0.2403652999928454,0.0,0.0
395,least_squares_d5_I1,633,2,23,395,0.012469099994632415,0.08014449999609496,0.14331259999016766,0.007717200001934543,0.24364339998282958,0.0,0.0
396,chebyshev_d5_I1,259,6,29,396,0.013332599992281757,0.0834169000008842,0.1456254000077024,0.0077419000008376315,0.250116800001706,0.0,0.0
397,chebyshev_d3_I1,949,1,2,397,0.00982079999812413,0.03873790000216104,0.13105470000300556,0.008177499999874271,0.187790900003165,0.0,0.0
398,least_squares_d5_I2,589,4,12,398,0.012434300006134436,0.08303090000117663,0.14529259999108035,0.008012799997231923,0.24877059999562334,0.0,0.0
399,chebyshev_d5_I2,603,8,18,399,0.012925000002724119,0.08036300000094343,0.14260449999710545,0.007801800005836412,0.2436943000066094,0.0,0.0
400,least_squares_d5_I2,589,4,17,400,0.013357100004213862,0.0824136000010185,0.14195859999745153,0.007891399989603087,0.24562069999228697,0.0,0.0
401,chebyshev_d5_I2,481,9,27,401,0.01281429998925887,0.08052260000840761,0.1399684000061825,0.007817399993655272,0.24112269999750424,0.0,0.0
402,least_squares_d3_I1,112,3,24,402,0.009614400012651458,0.03865990000485908,0.1327809999929741,0.007949599996209145,0.1890049000066938,0.0,0.0
403,chebyshev_d3_I1,112,3,6,403,0.009279099991545081,0.038935799995670095,0.1302241000084905,0.008305499999551103,0.18674449999525677,0.0,0.0
404,least_squares_d5_I1,603,8,18,404,0.012541299991426058,0.08153500000480562,0.14342690000194125,0.007941899995785207,0.24544509999395814,0.0,0.0
405,chebyshev_d3_I1,411,7,17,405,0.00939720000314992,0.038703400001395494,0.13209500000812113,0.008113100004266016,0.18830870001693256,0.0,0.0
406,chebyshev_d5_I1,259,6,1,406,0.01279509998857975,0.08141610000166111,0.14344379999965895,0.007961800001794472,0.24561679999169428,0.0,0.0
407,least_squares_d5_I1,589,4,4,407,0.012382200002321042,0.08196019999741111,0.13957420000224374,0.0076686999964294955,0.2415852999984054,0.0,0.0
408,chebyshev_d5_I1,586,0,3,408,0.012764999992214143,0.08714740000141319,0.1431897000002209,0.007883900005253963,0.2509859999991022,0.0,0.0
409,chebyshev_d3_I1,411,7,27,409,0.009476199993514456,0.03952890000073239,0.13212390000990126,0.008054499994614162,0.18918349999876227,0.0,0.0
410,least_squares_d5_I2,411,7,1,410,0.012615300001925789,0.08241600000474136,0.1416250000038417,0.0077052999986335635,0.24436160000914242,0.0,0.0
411,chebyshev_d5_I2,481,9,26,411,0.012511300010373816,0.08100180000474211,0.14019560000451747,0.007941600008052774,0.24165030002768617,0.0,0.0
412,chebyshev_d5_I1,633,2,28,412,0.012531700005638413,0.08090980000270065,0.15076129999943078,0.009100499999476597,0.25330330000724643,0.0,0.0
413,chebyshev_d3_I1,481,9,14,413,0.010089200004586019,0.041773999997531064,0.1346691000071587,0.007981399990967475,0.19451370000024326,0.0,0.0
414,chebyshev_d5_I1,481,9,6,414,0.012648699994315393,0.08105590000923257,0.1441010999988066,0.007772900004056282,0.24557860000641085,0.0,0.0
415,chebyshev_d5_I2,259,6,6,415,0.012912499994854443,0.08138850000977982,0.14190979998966213,0.00797410000814125,0.24418490000243764,0.0,0.0
416,least_squares_d5_I1,603,8,17,416,0.012922299996716902,0.08157090000167955,0.14338730000599753,0.008382700005313382,0.24626320000970736,0.0,0.0
417,least_squares_d3_I1,120,5,28,417,0.009906400009640492,0.039647099998546764,0.13854049998917617,0.008927699993364513,0.19702169999072794,0.0,0.0
418,chebyshev_d5_I1,120,5,16,418,0.012784899998223409,0.08330260000366252,0.14230229999520816,0.007825399996363558,0.24621519999345765,0.0,0.0
419,least_squares_d5_I2,411,7,26,419,0.012579400005051866,0.08139540000411216,0.14097869998659007,0.00821929999801796,0.24317279999377206,0.0,0.0
420,chebyshev_d5_I1,603,8,29,420,0.012534900000900961,0.08151279999583494,0.14114120000158437,0.00792669999646023,0.2431155999947805,0.0,0.0
421,least_squares_d5_I1,120,5,20,421,0.012582800001837313,0.08187020001059864,0.14623369999753777,0.00799840000399854,0.24868510001397226,0.0,0.0
422,chebyshev_d5_I1,481,9,2,422,0.012522499993792735,0.08363130000361707,0.15006200000061654,0.007964699994772673,0.254180499992799,0.0,0.0
423,chebyshev_d5_I2,411,7,9,423,0.012644299989915453,0.08756489999359474,0.14364260000002105,0.008040700005949475,0.2518924999894807,0.0,0.0
424,least_squares_d5_I1,949,1,26,424,0.01292549999197945,0.08260920000611804,0.15125009999610484,0.00825629998871591,0.25504109998291824,0.0,0.0
425,chebyshev_d5_I2,949,1,12,425,0.01281060000474099,0.08418530000199098,0.14370570000028238,0.007890699998824857,0.2485923000058392,0.0,0.0
426,least_squares_d5_I1,481,9,1,426,0.013289999988046475,0.08146299999498297,0.1622685000038473,0.007691500009968877,0.2647129999968456,0.0,0.0
427,chebyshev_d3_I1,589,4,10,427,0.01005329999316018,0.0385208999941824,0.13318319999962114,0.007835000011255033,0.18959239999821875,0.0,0.0
428,least_squares_d5_I1,411,7,27,428,0.012782700010575354,0.08037729999341536,0.14168119999521878,0.00804000000061933,0.24288119999982882,0.0,0.0
429,least_squares_d3_I1,112,3,27,429,0.009550699993269518,0.038467800011858344,0.13023199999588542,0.008357600003364496,0.18660810000437777,0.0,0.0
430,least_squares_d5_I1,633,2,27,430,0.012736899996525608,0.08142930000030901,0.14311459999589715,0.008046000002650544,0.24532679999538232,0.0,0.0
431,chebyshev_d5_I1,481,9,10,431,0.012695700002950616,0.08018380000430625,0.14332820000709035,0.007946099998662248,0.24415380001300946,0.0,0.0
432,least_squares_d5_I1,949,1,10,432,0.012582900002598763,0.0816045999963535,0.14282969999476336,0.007985599993844517,0.24500279998756014,0.0,0.0
433,chebyshev_d5_I1,589,4,6,433,0.01282040000660345,0.08143379999091849,0.14329809999617282,0.007954600005177781,0.24550689999887254,0.0,0.0
434,least_squares_d5_I1,112,3,21,434,0.01291660001152195,0.08065109999733977,0.14272329999948852,0.00819249999767635,0.2444835000060266,0.0,0.0
435,least_squares_d3_I1,411,7,11,435,0.009353000001283363,0.039044699995429255,0.1330971999996109,0.009350799999083392,0.1908456999954069,0.0,0.0
436,chebyshev_d5_I1,633,2,11,436,0.01607339999463875,0.10648899999796413,0.14424870000220835,0.007824200001778081,0.2746352999965893,0.0,0.0
437,least_squares_d5_I2,586,0,5,437,0.012562800009618513,0.08009139999921899,0.14335980000032578,0.007842299994081259,0.24385630000324454,0.0,0.0
438,chebyshev_d5_I2,259,6,28,438,0.01329000000259839,0.0831352999957744,0.14138739999907557,0.007996900007128716,0.24580960000457708,0.0,0.0
439,chebyshev_d5_I2,120,5,20,439,0.012690100003965199,0.0799890000052983,0.13995739999518264,0.007711800004472025,0.24034830000891816,0.0,0.0
440,chebyshev_d5_I2,603,8,12,440,0.012976400001207367,0.08124340001086239,0.14112179999938235,0.007828300003893673,0.24316990001534577,0.0,0.0
441,least_squares_d5_I2,259,6,26,441,0.012710599999991246,0.08135059999767691,0.14209529999061488,0.00796210000407882,0.24411859999236185,0.0,0.0
442,least_squares_d3_I1,112,3,16,442,0.009537199992337264,0.039612699998542666,0.13238679998903535,0.00824960001045838,0.18978629999037366,0.0,0.0
443,chebyshev_d3_I1,259,6,26,443,0.009877699994831346,0.03907729999627918,0.13036569999530911,0.007721499991021119,0.18704219997744076,0.0,0.0
444,chebyshev_d3_I1,481,9,21,444,0.00984980000066571,0.03921109999646433,0.13220799999544397,0.00810500000079628,0.1893738999933703,0.0,0.0
445,least_squares_d5_I2,603,8,0,445,0.012486099993111566,0.08081749999837484,0.1489553999999771,0.007807600006344728,0.2500665999978082,0.0,0.0
446,least_squares_d5_I2,603,8,17,446,0.012435500000719912,0.0806435000122292,0.14225830000941642,0.007677999994484708,0.24301530001685023,0.0,0.0
447,chebyshev_d5_I1,411,7,8,447,0.012765699997544289,0.08132730000943411,0.13927800000237767,0.007765999995172024,0.2411370000045281,0.0,0.0
448,chebyshev_d5_I1,112,3,27,448,0.012692700009210967,0.08114070000010543,0.14123900000413414,0.007862500002374873,0.2429349000158254,0.0,0.0
449,chebyshev_d3_I1,120,5,4,449,0.009548600006382912,0.03997710000840016,0.1304487000015797,0.007913000008556992,0.18788740002491977,0.0,0.0
450,chebyshev_d5_I1,586,0,19,450,0.012592799990670756,0.08232050000515301,0.14128250000067055,0.00853189999179449,0.2447276999882888,0.0,0.0
451,least_squares_d5_I1,112,3,2,451,0.012941099994350225,0.08366760000353679,0.14072950000991113,0.008527600002707914,0.24586580001050606,0.0,0.0
452,chebyshev_d5_I1,120,5,8,452,0.01256180000200402,0.08015319998958148,0.14261939999414608,0.008075100005953573,0.24340949999168515,0.0,0.0
453,least_squares_d5_I2,259,6,10,453,0.012654200007091276,0.0811087000038242,0.14004500000737607,0.007784300003550015,0.24159220002184156,0.0,0.0
454,chebyshev_d5_I2,589,4,0,454,0.01284470000246074,0.0813274999964051,0.1642394999944372,0.00840740000421647,0.2668190999975195,0.0,0.0
455,chebyshev_d5_I1,411,7,15,455,0.016269899992039427,0.08660999999847263,0.14357949999975972,0.008232899999711663,0.25469229998998344,0.0,0.0
456,chebyshev_d3_I1,949,1,19,456,0.00984529999550432,0.0395420999993803,0.13468170000123791,0.008550600003218278,0.1926196999993408,0.0,0.0
457,chebyshev_d3_I1,586,0,27,457,0.009507700000540353,0.03925699999672361,0.13202359998831525,0.007842299994081259,0.18863059997966047,0.0,0.0
458,chebyshev_d5_I2,949,1,25,458,0.012695700002950616,0.08158230000117328,0.1454498999955831,0.012838800001190975,0.252566700000898,0.0,0.0
459,least_squares_d5_I2,112,3,24,459,0.017686299994238652,0.08554899999580812,0.14556040000752546,0.009818799997447059,0.2586144999950193,0.0,0.0
460,chebyshev_d5_I2,259,6,10,460,0.012727799999993294,0.08099289999518078,0.14396299999498297,0.007873700000345707,0.24555739999050274,0.0,0.0
461,least_squares_d3_I1,112,3,18,461,0.009486099996138364,0.039092799997888505,0.1301004999986617,0.008103300002403557,0.18678269999509212,0.0,0.0
462,chebyshev_d3_I1,586,0,20,462,0.009357500006444752,0.03903810000338126,0.13278040000295732,0.009289599998737685,0.19046560001152102,0.0,0.0
463,chebyshev_d5_I1,120,5,24,463,0.012641399996937253,0.08053369999106508,0.1402758000040194,0.007921200012788177,0.2413721000048099,0.0,0.0
464,chebyshev_d5_I2,586,0,20,464,0.01282099999662023,0.08302590000675991,0.14364540000678971,0.00855769999907352,0.24805000000924338,0.0,0.0
465,least_squares_d5_I2,411,7,19,465,0.012696300007519312,0.08255150000331923,0.14103319999412633,0.007803699991200119,0.244084699996165,0.0,0.0
466,least_squares_d5_I1,603,8,12,466,0.012491500005126,0.08002039999701083,0.14196940000692848,0.00797620000957977,0.24245750001864508,0.0,0.0
467,chebyshev_d3_I1,949,1,25,467,0.009371699998155236,0.038579400003072806,0.1311314000049606,0.007811699993908405,0.18689420000009704,0.0,0.0
468,chebyshev_d3_I1,112,3,0,468,0.009704000010970049,0.03898440000193659,0.13354450000042561,0.008261399998445995,0.19049430001177825,0.0,0.0
469,least_squares_d5_I2,949,1,12,469,0.012694199991528876,0.08962369999790099,0.1472827999969013,0.008038699990720488,0.25763939997705165,0.0,0.0
470,chebyshev_d5_I1,120,5,25,470,0.012906300005852245,0.08268469999893568,0.14096109999809414,0.007891400004155003,0.24444350000703707,0.0,0.0
471,least_squares_d3_I1,112,3,22,471,0.00954970000020694,0.039347799989627674,0.1328981999977259,0.007732900005066767,0.18952859999262728,0.0,0.0
472,chebyshev_d5_I2,112,3,9,472,0.012558699992951006,0.08071939999354072,0.14202540001133457,0.008447999993222766,0.24375149999104906,0.0,0.0
473,chebyshev_d5_I2,259,6,13,473,0.012368200012133457,0.08793559999321587,0.1437817999976687,0.008935899997595698,0.25302150000061374,0.0,0.0
474,chebyshev_d5_I1,411,7,27,474,0.012971699994523078,0.08274340000934899,0.14407639999990351,0.00813170000037644,0.24792320000415202,0.0,0.0
475,chebyshev_d3_I1,120,5,1,475,0.009331299996119924,0.039678200002526864,0.1301711999985855,0.008553099993150681,0.18773379999038298,0.0,0.0
476,least_squares_d5_I1,633,2,9,476,0.012538499999209307,0.0812104999931762,0.14489120000507683,0.008340700005646795,0.24698090000310913,0.0,0.0
477,chebyshev_d5_I2,411,7,11,477,0.012606899996171705,0.08257569999841508,0.14247710000199731,0.008730800007469952,0.24639050000405405,0.0,0.0
478,least_squares_d3_I1,112,3,25,478,0.00979630000074394,0.040083299987600185,0.132951999999932,0.0077459000021917745,0.1905774999904679,0.0,0.0
479,chebyshev_d5_I2,589,4,22,479,0.01281600000220351,0.08022809999238234,0.1411967000021832,0.008282499999040738,0.2425232999958098,0.0,0.0
480,chebyshev_d3_I1,481,9,12,480,0.009869399989838712,0.03963159999693744,0.1311210999992909,0.008075099991401657,0.1886971999774687,0.0,0.0
481,least_squares_d3_I1,481,9,17,481,0.009425800002645701,0.038681200006976724,0.13025270000798628,0.007808399997884408,0.1861681000154931,0.0,0.0
482,least_squares_d3_I1,120,5,22,482,0.00970450000022538,0.038746000005630776,0.13213340000947937,0.008111500006634742,0.18869540002197027,0.0,0.0
483,least_squares_d5_I2,411,7,10,483,0.012639800013857894,0.0809131999994861,0.1447694000089541,0.008468300002277829,0.24679070002457593,0.0,0.0
484,chebyshev_d5_I1,120,5,29,484,0.012799600008293055,0.08095160000084434,0.14226329998928122,0.00781769999593962,0.24383219999435823,0.0,0.0
485,least_squares_d5_I1,633,2,15,485,0.012735500000417233,0.08167469999170862,0.14269809999677818,0.008215599998948164,0.2453238999878522,0.0,0.0
486,least_squares_d5_I1,949,1,6,486,0.012432300005457364,0.08044689999951515,0.14358099999662954,0.007914500005426817,0.24437470000702888,0.0,0.0
487,chebyshev_d5_I2,589,4,6,487,0.012816899994504638,0.08275099999445956,0.1420891999878222,0.0077160000073490664,0.24537309998413548,0.0,0.0
488,chebyshev_d5_I1,603,8,14,488,0.012836599998991005,0.08331230000476353,0.14266820000193547,0.007947200007038191,0.2467643000127282,0.0,0.0
489,chebyshev_d5_I2,259,6,19,489,0.012582499999552965,0.08022220000566449,0.1407658999960404,0.007861799997044727,0.24143239999830257,0.0,0.0
490,chebyshev_d5_I1,603,8,1,490,0.012653900004806928,0.08403030000044964,0.1416075000015553,0.007733300008112565,0.24602500001492444,0.0,0.0
491,least_squares_d5_I1,589,4,24,491,0.013641599987749942,0.08191179999266751,0.14033249999920372,0.007981699993251823,0.243867599972873,0.0,0.0
492,chebyshev_d3_I1,589,4,15,492,0.009368399987579323,0.03881159999582451,0.13089990000298712,0.008437000011326745,0.1875168999977177,0.0,0.0
493,chebyshev_d5_I2,633,2,15,493,0.015608399990014732,0.08282079998753034,0.14039490000868682,0.007954699991387315,0.2467787999776192,0.0,0.0
494,least_squares_d5_I2,603,8,9,494,0.012583100004121661,0.07992889999877661,0.1444379000022309,0.007716799998888746,0.2446667000040179,0.0,0.0
495,least_squares_d3_I1,633,2,25,495,0.0097578999993857,0.03895020000345539,0.13214630000584293,0.00830820000555832,0.18916260001424234,0.0,0.0
496,least_squares_d5_I1,603,8,11,496,0.012973800010513514,0.08154800000193063,0.14153039999655448,0.007935300003737211,0.24398750001273584,0.0,0.0
497,chebyshev_d5_I2,633,2,5,497,0.013165800002752803,0.08146950000082143,0.1406342999980552,0.0077231000032043085,0.24299270000483375,0.0,0.0
498,least_squares_d5_I1,603,8,9,498,0.012712299998383969,0.08137349999742582,0.1435392999992473,0.008620900000096299,0.2462459999951534,0.0,0.0
499,least_squares_d5_I2,603,8,2,499,0.012734999996609986,0.08147059999464545,0.14228739999816753,0.007655099994735792,0.24414809998415876,0.0,0.0
500,least_squares_d5_I1,411,7,17,500,0.012675999998464249,0.08206819999031723,0.14323260000674054,0.007653699998627417,0.24563049999414943,0.0,0.0
501,least_squares_d5_I1,586,0,26,501,0.012763300008373335,0.08035720000043511,0.14089599999715574,0.008190500011551194,0.24220700001751538,0.0,0.0
502,chebyshev_d3_I1,633,2,18,502,0.009363500008475967,0.04164459998719394,0.16724119998980314,0.012245099991559982,0.23049439997703303,0.0,0.0
503,least_squares_d3_I1,481,9,9,503,0.01365379999333527,0.04841329999908339,0.16208460000052582,0.013156899993191473,0.23730859998613596,0.0,0.0
504,chebyshev_d5_I1,603,8,18,504,0.01698980000219308,0.10303690000728238,0.14266240000142716,0.008130999995046295,0.2708201000059489,0.0,0.0
505,least_squares_d3_I1,586,0,28,505,0.009681199997430667,0.0391791000001831,0.13209690000803676,0.007697699998971075,0.1886549000046216,0.0,0.0
506,chebyshev_d3_I1,481,9,26,506,0.009724300005473197,0.038949699999648146,0.1313743000064278,0.007943200005684048,0.1879915000172332,0.0,0.0
507,chebyshev_d5_I2,411,7,4,507,0.012400500010699034,0.08038260000466835,0.1414747999951942,0.007852499998989515,0.24211040000955109,0.0,0.0
508,least_squares_d5_I2,589,4,16,508,0.01293430000077933,0.08158350001031067,0.14349099999526516,0.008816600005957298,0.24682540001231246,0.0,0.0
509,least_squares_d3_I1,633,2,22,509,0.009480999986408278,0.04012140000122599,0.1318403000041144,0.007858099997974932,0.1893007999897236,0.0,0.0
510,least_squares_d3_I1,949,1,16,510,0.0096756999992067,0.03928369999630377,0.13265219998720568,0.008111499992082827,0.18972309997479897,0.0,0.0
511,least_squares_d5_I2,120,5,9,511,0.012446399996406399,0.08110679998935666,0.1460264999914216,0.009790700001758523,0.24937039997894317,0.0,0.0
512,least_squares_d5_I1,112,3,6,512,0.013400099996943027,0.08245030000398401,0.14287480000348296,0.008228999999118969,0.24695420000352897,0.0,0.0
513,least_squares_d5_I2,259,6,1,513,0.012542900003609248,0.08074169998872094,0.14489369999500923,0.00844150000193622,0.24661979998927563,0.0,0.0
514,least_squares_d5_I1,259,6,6,514,0.014309599995613098,0.08340869999665301,0.1479296999896178,0.008199400006560609,0.2538473999884445,0.0,0.0
515,chebyshev_d3_I1,633,2,15,515,0.009338299991213717,0.0385826999990968,0.1305053000105545,0.008269400001154281,0.1866957000020193,0.0,0.0
516,chebyshev_d5_I2,120,5,10,516,0.013291099996422417,0.08132610000029672,0.14283539999451023,0.008171800000127405,0.24562439999135677,0.0,0.0
517,least_squares_d3_I1,259,6,12,517,0.009367300008307211,0.039980999994440936,0.12983360000362154,0.008156600000802428,0.18733850000717212,0.0,0.0
518,chebyshev_d5_I2,411,7,13,518,0.012483899990911596,0.07975939998868853,0.14285499999823514,0.007752899997285567,0.24285119997512084,0.0,0.0
519,chebyshev_d3_I1,589,4,20,519,0.00965699998778291,0.03864369999791961,0.13193740000133403,0.008223199998610653,0.1884612999856472,0.0,0.0
520,chebyshev_d5_I2,589,4,29,520,0.012622800000826828,0.08181229999172501,0.14225819999410305,0.007646400001249276,0.24433969998790417,0.0,0.0
521,chebyshev_d3_I1,603,8,4,521,0.009587999986251816,0.03864050000265706,0.16558210000221152,0.012900700006866828,0.22671129999798723,0.0,0.0
522,least_squares_d3_I1,481,9,29,522,0.012941499997396022,0.04660649999277666,0.13738449999073055,0.009239500010153279,0.2061719999910565,0.0,0.0
523,least_squares_d3_I1,589,4,21,523,0.009673100008512847,0.03926799999317154,0.13116650001029484,0.007923800003482029,0.18803140001546126,0.0,0.0
524,least_squares_d5_I2,112,3,19,524,0.01245809999818448,0.08111690000805538,0.144362099992577,0.0077331999927992,0.24567029999161605,0.0,0.0
525,least_squares_d3_I1,481,9,13,525,0.00962240000080783,0.039401900008670054,0.147954000000027,0.012756900003296323,0.20973520001280122,0.0,0.0
526,chebyshev_d5_I1,411,7,24,526,0.01637050000135787,0.09320170000137296,0.15597439999692142,0.007868199987569824,0.27341479998722207,0.0,0.0
527,chebyshev_d5_I1,120,5,20,527,0.013017600009334274,0.08207910000055563,0.141343199997209,0.007809000002453104,0.24424890000955202,0.0,0.0
528,chebyshev_d5_I2,586,0,18,528,0.012561499999719672,0.08076169999549165,0.14276329999847803,0.007966999997734092,0.24405349999142345,0.0,0.0
529,chebyshev_d5_I2,586,0,10,529,0.012446000007912517,0.0806150999997044,0.14049800000793766,0.008345900001586415,0.241905000017141,0.0,0.0
530,least_squares_d5_I1,259,6,10,530,0.01275960000930354,0.08106530000804923,0.1470186999940779,0.009028799991938286,0.24987240000336897,0.0,0.0
531,least_squares_d5_I2,120,5,27,531,0.013190199999371544,0.0813205000013113,0.14074540000001434,0.008210300002247095,0.24346640000294428,0.0,0.0
532,chebyshev_d5_I2,586,0,25,532,0.01259879999270197,0.07960959999763872,0.14107549999607727,0.007814399999915622,0.2410982999863336,0.0,0.0
533,least_squares_d3_I1,259,6,14,533,0.00972669999464415,0.03854350000619888,0.1304595999972662,0.007934399996884167,0.1866641999949934,0.0,0.0
534,chebyshev_d5_I1,586,0,12,534,0.012607399999978952,0.08070629999565426,0.1441960999945877,0.0077957000030437484,0.24530549999326468,0.0,0.0
535,least_squares_d5_I2,112,3,11,535,0.012732699993648566,0.08115689999249298,0.14176210000005085,0.008265299999038689,0.2439169999852311,0.0,0.0
536,chebyshev_d5_I1,586,0,13,536,0.01272179999796208,0.08184420000179671,0.14367079999647103,0.00789029999577906,0.24612709999200888,0.0,0.0
537,least_squares_d5_I2,603,8,11,537,0.012401400003000163,0.08056170000054408,0.14152669999748468,0.007912300003226846,0.24240210000425577,0.0,0.0
538,chebyshev_d3_I1,603,8,21,538,0.009662600001320243,0.03985100000863895,0.13310500000079628,0.00812450000375975,0.19074310001451522,0.0,0.0
539,chebyshev_d5_I1,589,4,20,539,0.01243149999936577,0.08563380000123288,0.14081220001389738,0.0077228000009199604,0.246600300015416,0.0,0.0
540,least_squares_d5_I2,949,1,27,540,0.012899499997729436,0.0895648000005167,0.1433240000042133,0.008056100006797351,0.2538444000092568,0.0,0.0
541,chebyshev_d3_I1,586,0,19,541,0.009402100011357106,0.039154900005087256,0.1317609999969136,0.00807409999833908,0.18839210001169704,0.0,0.0
542,least_squares_d3_I1,112,3,0,542,0.009355000001960434,0.039337499998509884,0.15545609999389853,0.009208400006173179,0.21335700000054203,0.0,0.0
543,least_squares_d5_I1,120,5,6,543,0.012794800000847317,0.08072729999548756,0.14050210001005325,0.008007700002053753,0.24203190000844188,0.0,0.0
544,chebyshev_d5_I2,120,5,13,544,0.012871300001279451,0.08051159999740776,0.14144029999442864,0.008217299997340888,0.24304049999045674,0.0,0.0
545,least_squares_d5_I2,633,2,18,545,0.01261809999414254,0.08026950000203215,0.14034250000258908,0.007710399993811734,0.2409404999925755,0.0,0.0
546,least_squares_d3_I1,589,4,15,546,0.009842500003287569,0.03829389999737032,0.1317581000039354,0.00794799999857787,0.18784250000317115,0.0,0.0
547,least_squares_d3_I1,481,9,25,547,0.009449100005440414,0.03855920000933111,0.1312857000011718,0.008134600007906556,0.18742860002384987,0.0,0.0
548,chebyshev_d3_I1,411,7,26,548,0.009446399999433197,0.039453499994124286,0.13424549999763258,0.007851399990613572,0.19099679998180363,0.0,0.0
549,least_squares_d3_I1,481,9,8,549,0.009620700002415106,0.0380758999963291,0.1319260000018403,0.007896099996287376,0.18751869999687187,0.0,0.0
550,least_squares_d5_I1,120,5,10,550,0.012304199990467168,0.08066399999370333,0.14803219999885187,0.007741300010820851,0.2487416999938432,0.0,0.0
551,chebyshev_d3_I1,589,4,7,551,0.009373799999593757,0.038773399995989166,0.1292950000060955,0.007904799989773892,0.18534699999145232,0.0,0.0
552,least_squares_d5_I2,259,6,0,552,0.012472000002162531,0.07955609999771696,0.14394889998948202,0.007951599996886216,0.24392859998624772,0.0,0.0
553,chebyshev_d5_I2,481,9,11,553,0.013010800001211464,0.08106060000136495,0.14061219998984598,0.007972699997480959,0.24265629998990335,0.0,0.0
554,least_squares_d5_I1,411,7,10,554,0.013042400008998811,0.08131420001154765,0.142617399993469,0.007718300010310486,0.24469230002432596,0.0,0.0
555,chebyshev_d5_I1,411,7,22,555,0.012647499999729916,0.080214600006002,0.14169519999995828,0.007864800005336292,0.2424221000110265,0.0,0.0
556,least_squares_d3_I1,120,5,11,556,0.009778099993127398,0.03940820001298562,0.13206910000008065,0.007917299997643568,0.18917270000383724,0.0,0.0
557,chebyshev_d5_I1,603,8,8,557,0.01301949999469798,0.08226809999905527,0.14578140000230633,0.009690799997770227,0.2507597999938298,0.0,0.0
